paper_idx,voltage,workload,cgate,E_per_mac,layer_node,mac_number,Etotal,Ewlbl,Emul,Eadder,Emem,Emem_O,Emem_W,Emem_I,utilization_O,utilization_W,utilization_I,latency_wo_onload_wo_offload,latency_w_onload_wo_offload,latency_w_onload_w_offload
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_24,294912,3008.383,3.94,872.94,2107.331,24.173,13.64,0.303,10.23,1.0,0.5,1.0,72,88,89
2,0.5,mb_v1,0.29600000000000004,0.017,LayerNode_16,294912,5129.581,0.985,872.94,4214.661,40.995,27.279,0.076,13.64,1.0,0.25,1.0,144,148,149
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_28,589824,6030.406,7.881,1745.879,4214.661,61.985,34.099,0.606,27.279,1.0,1.0,1.0,144,176,177
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_36,589824,6030.406,7.881,1745.879,4214.661,61.985,34.099,0.606,27.279,1.0,1.0,1.0,144,176,177
2,0.5,mb_v1,0.29600000000000004,0.02,LayerNode_0,497664,10111.164,0.104,1473.085,8429.322,208.652,54.559,0.008,154.086,1.0,0.25,1.0,2304,2305,2306
2,0.5,mb_v1,0.29600000000000004,0.061,LayerNode_4,294912,17895.326,0.062,872.94,16858.644,163.681,109.117,0.005,54.559,1.0,0.25,1.0,2304,2305,2306
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_40,589824,6030.406,7.881,1745.879,4214.661,61.985,34.099,0.606,27.279,1.0,1.0,1.0,144,176,177
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_32,589824,6030.406,7.881,1745.879,4214.661,61.985,34.099,0.606,27.279,1.0,1.0,1.0,144,176,177
2,0.5,mb_v1,0.29600000000000004,0.032,LayerNode_8,294912,9384.365,0.246,872.94,8429.322,81.857,54.559,0.019,27.279,1.0,0.25,1.0,576,577,578
2,0.5,mb_v1,0.29600000000000004,0.017,LayerNode_12,589824,10284.849,0.493,1745.879,8429.322,109.155,54.559,0.038,54.559,1.0,0.25,1.0,576,578,579
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_20,589824,6017.221,1.97,1745.879,4214.661,54.71,27.279,0.152,27.279,1.0,0.25,1.0,144,152,153
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_48,294912,3027.933,15.761,872.94,2107.331,31.902,17.05,1.212,13.64,1.0,1.0,1.0,103.0,135.0,136.0
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_44,589824,6030.406,7.881,1745.879,4214.661,61.985,34.099,0.606,27.279,1.0,1.0,1.0,144,176,177
2,0.5,mb_v1,0.29600000000000004,0.01,LayerNode_52,589824,6052.456,31.523,1745.879,4214.661,60.393,30.689,2.425,27.279,1.0,1.0,1.0,239.0,271.0,272.0
2,0.5,mb_v1,0.29600000000000004,0.012,LayerNode_57,512,6.209,0.246,1.516,3.659,0.789,0.027,0.005,0.758,1.0,0.25,1.0,4,5,6
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_48,294912,4360.224,22.696,1257.033,3034.556,45.938,24.551,1.746,19.641,1.0,1.0,1.0,103.0,135.0,136.0
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_44,589824,8683.784,11.348,2514.066,6069.112,89.258,49.103,0.873,39.282,1.0,1.0,1.0,144,176,177
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_40,589824,8683.784,11.348,2514.066,6069.112,89.258,49.103,0.873,39.282,1.0,1.0,1.0,144,176,177
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_36,589824,8683.784,11.348,2514.066,6069.112,89.258,49.103,0.873,39.282,1.0,1.0,1.0,144,176,177
2,0.6,mb_v1,0.29600000000000004,0.046,LayerNode_8,294912,13513.486,0.355,1257.033,12138.224,117.874,78.565,0.027,39.282,1.0,0.25,1.0,576,577,578
2,0.6,mb_v1,0.29600000000000004,0.025,LayerNode_12,589824,14810.183,0.709,2514.066,12138.224,157.184,78.565,0.055,78.565,1.0,0.25,1.0,576,578,579
2,0.6,mb_v1,0.29600000000000004,0.017,LayerNode_57,512,8.942,0.355,2.182,5.268,1.136,0.038,0.007,1.091,1.0,0.25,1.0,4,5,6
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_28,589824,8683.784,11.348,2514.066,6069.112,89.258,49.103,0.873,39.282,1.0,1.0,1.0,144,176,177
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_20,589824,8664.798,2.837,2514.066,6069.112,78.783,39.282,0.218,39.282,1.0,0.25,1.0,144,152,153
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_24,294912,4332.071,5.674,1257.033,3034.556,34.808,19.641,0.436,14.731,1.0,0.5,1.0,72,88,89
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_52,589824,8715.537,45.393,2514.066,6069.112,86.967,44.193,3.492,39.282,1.0,1.0,1.0,239.0,271.0,272.0
2,0.6,mb_v1,0.29600000000000004,0.087,LayerNode_4,294912,25769.27,0.089,1257.033,24276.448,235.7,157.129,0.007,78.565,1.0,0.25,1.0,2304,2305,2306
2,0.6,mb_v1,0.29600000000000004,0.015,LayerNode_32,589824,8683.784,11.348,2514.066,6069.112,89.258,49.103,0.873,39.282,1.0,1.0,1.0,144,176,177
2,0.6,mb_v1,0.29600000000000004,0.025,LayerNode_16,294912,7386.596,1.419,1257.033,6069.112,59.033,39.282,0.109,19.641,1.0,0.25,1.0,144,148,149
2,0.6,mb_v1,0.29600000000000004,0.029,LayerNode_0,497664,14560.076,0.15,2121.243,12138.224,300.46,78.565,0.012,221.883,1.0,0.25,1.0,2304,2305,2306
2,0.7,mb_v1,0.29600000000000004,0.04,LayerNode_0,497664,19817.882,0.204,2887.247,16521.472,408.959,106.935,0.016,302.008,1.0,0.25,1.0,2304,2305,2306
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_40,589824,11819.595,15.446,3421.923,8260.736,121.49,66.834,1.188,53.468,1.0,1.0,1.0,144,176,177
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_52,589824,11862.815,61.785,3421.923,8260.736,118.371,60.151,4.753,53.468,1.0,1.0,1.0,239.0,271.0,272.0
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_48,294912,5934.749,30.892,1710.961,4130.368,62.527,33.417,2.376,26.734,1.0,1.0,1.0,103.0,135.0,136.0
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_32,589824,11819.595,15.446,3421.923,8260.736,121.49,66.834,1.188,53.468,1.0,1.0,1.0,144,176,177
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_36,589824,11819.595,15.446,3421.923,8260.736,121.49,66.834,1.188,53.468,1.0,1.0,1.0,144,176,177
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_20,589824,11793.752,3.862,3421.923,8260.736,107.232,53.468,0.297,53.468,1.0,0.25,1.0,144,152,153
2,0.7,mb_v1,0.29600000000000004,0.034,LayerNode_16,294912,10053.978,1.931,1710.961,8260.736,80.35,53.468,0.149,26.734,1.0,0.25,1.0,144,148,149
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_44,589824,11819.595,15.446,3421.923,8260.736,121.49,66.834,1.188,53.468,1.0,1.0,1.0,144,176,177
2,0.7,mb_v1,0.29600000000000004,0.034,LayerNode_12,589824,20158.304,0.965,3421.923,16521.472,213.944,106.935,0.074,106.935,1.0,0.25,1.0,576,578,579
2,0.7,mb_v1,0.29600000000000004,0.062,LayerNode_8,294912,18393.356,0.483,1710.961,16521.472,160.44,106.935,0.037,53.468,1.0,0.25,1.0,576,577,578
2,0.7,mb_v1,0.29600000000000004,0.119,LayerNode_4,294912,35074.84,0.121,1710.961,33042.943,320.815,213.87,0.009,106.935,1.0,0.25,1.0,2304,2305,2306
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_28,589824,11819.595,15.446,3421.923,8260.736,121.49,66.834,1.188,53.468,1.0,1.0,1.0,144,176,177
2,0.7,mb_v1,0.29600000000000004,0.024,LayerNode_57,512,12.171,0.483,2.97,7.171,1.547,0.052,0.009,1.485,1.0,0.25,1.0,4,5,6
2,0.7,mb_v1,0.29600000000000004,0.02,LayerNode_24,294912,5896.431,7.723,1710.961,4130.368,47.378,26.734,0.594,20.05,1.0,0.5,1.0,72,88,89
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_28,589824,15437.838,20.175,4469.45,10789.532,158.681,87.294,1.552,69.835,1.0,1.0,1.0,144,176,177
2,0.8,mb_v1,0.29600000000000004,0.045,LayerNode_16,294912,13131.726,2.522,2234.725,10789.532,104.947,69.835,0.194,34.918,1.0,0.25,1.0,144,148,149
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_20,589824,15404.085,5.044,4469.45,10789.532,140.058,69.835,0.388,69.835,1.0,0.25,1.0,144,152,153
2,0.8,mb_v1,0.29600000000000004,0.081,LayerNode_8,294912,24023.975,0.63,2234.725,21579.065,209.554,139.67,0.048,69.835,1.0,0.25,1.0,576,577,578
2,0.8,mb_v1,0.29600000000000004,0.045,LayerNode_12,589824,26329.214,1.261,4469.45,21579.065,279.438,139.67,0.097,139.67,1.0,0.25,1.0,576,578,579
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_40,589824,15437.838,20.175,4469.45,10789.532,158.681,87.294,1.552,69.835,1.0,1.0,1.0,144,176,177
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_48,294912,7751.509,40.349,2234.725,5394.766,81.668,43.647,3.104,34.918,1.0,1.0,1.0,103.0,135.0,136.0
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_36,589824,15437.838,20.175,4469.45,10789.532,158.681,87.294,1.552,69.835,1.0,1.0,1.0,144,176,177
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_44,589824,15437.838,20.175,4469.45,10789.532,158.681,87.294,1.552,69.835,1.0,1.0,1.0,144,176,177
2,0.8,mb_v1,0.29600000000000004,0.031,LayerNode_57,512,15.896,0.63,3.88,9.366,2.02,0.068,0.012,1.94,1.0,0.25,1.0,4,5,6
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_52,589824,15494.289,80.698,4469.45,10789.532,154.607,78.565,6.208,69.835,1.0,1.0,1.0,239.0,271.0,272.0
2,0.8,mb_v1,0.29600000000000004,0.155,LayerNode_4,294912,45812.036,0.158,2234.725,43158.13,419.023,279.341,0.012,139.67,1.0,0.25,1.0,2304,2305,2306
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_32,589824,15437.838,20.175,4469.45,10789.532,158.681,87.294,1.552,69.835,1.0,1.0,1.0,144,176,177
2,0.8,mb_v1,0.29600000000000004,0.026,LayerNode_24,294912,7701.46,10.087,2234.725,5394.766,61.882,34.918,0.776,26.188,1.0,0.5,1.0,72,88,89
2,0.8,mb_v1,0.29600000000000004,0.052,LayerNode_0,497664,25884.58,0.266,3771.099,21579.065,534.15,139.67,0.02,394.46,1.0,0.25,1.0,2304,2305,2306
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_52,589824,19609.959,102.134,5656.648,13655.502,195.675,99.433,7.856,88.385,1.0,1.0,1.0,239.0,271.0,272.0
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_44,589824,19538.514,25.533,5656.648,13655.502,200.831,110.481,1.964,88.385,1.0,1.0,1.0,144,176,177
2,0.9,mb_v1,0.29600000000000004,0.039,LayerNode_57,512,20.119,0.798,4.91,11.854,2.557,0.086,0.015,2.455,1.0,0.25,1.0,4,5,6
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_24,294912,9747.161,12.767,2828.324,6827.751,78.319,44.193,0.982,33.144,1.0,0.5,1.0,72,88,89
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_28,589824,19538.514,25.533,5656.648,13655.502,200.831,110.481,1.964,88.385,1.0,1.0,1.0,144,176,177
2,0.9,mb_v1,0.29600000000000004,0.103,LayerNode_8,294912,30405.343,0.798,2828.324,27311.004,265.217,176.77,0.061,88.385,1.0,0.25,1.0,576,577,578
2,0.9,mb_v1,0.29600000000000004,0.056,LayerNode_12,589824,33322.911,1.596,5656.648,27311.004,353.663,176.77,0.123,176.77,1.0,0.25,1.0,576,578,579
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_20,589824,19495.795,6.383,5656.648,13655.502,177.261,88.385,0.491,88.385,1.0,0.25,1.0,144,152,153
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_48,294912,9810.504,51.067,2828.324,6827.751,103.361,55.241,3.928,44.193,1.0,1.0,1.0,103.0,135.0,136.0
2,0.9,mb_v1,0.29600000000000004,0.056,LayerNode_16,294912,16619.841,3.192,2828.324,13655.502,132.823,88.385,0.246,44.193,1.0,0.25,1.0,144,148,149
2,0.9,mb_v1,0.29600000000000004,0.197,LayerNode_4,294912,57980.858,0.199,2828.324,54622.008,530.326,353.541,0.015,176.77,1.0,0.25,1.0,2304,2305,2306
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_36,589824,19538.514,25.533,5656.648,13655.502,200.831,110.481,1.964,88.385,1.0,1.0,1.0,144,176,177
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_40,589824,19538.514,25.533,5656.648,13655.502,200.831,110.481,1.964,88.385,1.0,1.0,1.0,144,176,177
2,0.9,mb_v1,0.29600000000000004,0.033,LayerNode_32,589824,19538.514,25.533,5656.648,13655.502,200.831,110.481,1.964,88.385,1.0,1.0,1.0,144,176,177
2,0.9,mb_v1,0.29600000000000004,0.066,LayerNode_0,497664,32760.172,0.337,4772.797,27311.004,676.034,176.77,0.026,499.238,1.0,0.25,1.0,2304,2305,2306
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_36,589824,24121.623,31.523,6983.516,16858.644,247.939,136.397,2.425,109.117,1.0,1.0,1.0,144,176,177
2,1.0,mb_v1,0.29600000000000004,0.07,LayerNode_16,294912,20518.322,3.94,3491.758,16858.644,163.979,109.117,0.303,54.559,1.0,0.25,1.0,144,148,149
2,1.0,mb_v1,0.29600000000000004,0.049,LayerNode_57,512,24.838,0.985,6.062,14.634,3.157,0.107,0.019,3.031,1.0,0.25,1.0,4,5,6
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_44,589824,24121.623,31.523,6983.516,16858.644,247.939,136.397,2.425,109.117,1.0,1.0,1.0,144,176,177
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_28,589824,24121.623,31.523,6983.516,16858.644,247.939,136.397,2.425,109.117,1.0,1.0,1.0,144,176,177
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_20,589824,24068.882,7.881,6983.516,16858.644,218.841,109.117,0.606,109.117,1.0,0.25,1.0,144,152,153
2,1.0,mb_v1,0.29600000000000004,0.127,LayerNode_8,294912,37537.46,0.985,3491.758,33717.289,327.428,218.235,0.076,109.117,1.0,0.25,1.0,576,577,578
2,1.0,mb_v1,0.29600000000000004,0.081,LayerNode_0,497664,40444.656,0.416,5892.342,33717.289,834.61,218.235,0.032,616.343,1.0,0.25,1.0,2304,2305,2306
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_40,589824,24121.623,31.523,6983.516,16858.644,247.939,136.397,2.425,109.117,1.0,1.0,1.0,144,176,177
2,1.0,mb_v1,0.29600000000000004,0.07,LayerNode_12,589824,41139.397,1.97,6983.516,33717.289,436.621,218.235,0.152,218.235,1.0,0.25,1.0,576,578,579
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_52,589824,24209.826,126.091,6983.516,16858.644,241.574,122.757,9.699,109.117,1.0,1.0,1.0,239.0,271.0,272.0
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_24,294912,12033.532,15.761,3491.758,8429.322,96.69,54.559,1.212,40.919,1.0,0.5,1.0,72,88,89
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_32,589824,24121.623,31.523,6983.516,16858.644,247.939,136.397,2.425,109.117,1.0,1.0,1.0,144,176,177
2,1.0,mb_v1,0.29600000000000004,0.041,LayerNode_48,294912,12111.733,63.046,3491.758,8429.322,127.607,68.198,4.85,54.559,1.0,1.0,1.0,103.0,135.0,136.0
2,1.0,mb_v1,0.29600000000000004,0.243,LayerNode_4,294912,71581.306,0.246,3491.758,67434.578,654.724,436.47,0.019,218.235,1.0,0.25,1.0,2304,2305,2306
2,0.5,ds_cnn,0.29600000000000004,0.01,LayerNode_8,512000,5223.562,1.97,1515.52,3658.56,47.512,23.68,0.152,23.68,1.0,0.25,1.0,125,133,134
2,0.5,ds_cnn,0.29600000000000004,0.01,LayerNode_4,512000,5223.562,1.97,1515.52,3658.56,47.512,23.68,0.152,23.68,1.0,0.25,1.0,125,133,134
2,0.5,ds_cnn,0.29600000000000004,0.01,LayerNode_16,512000,5223.562,1.97,1515.52,3658.56,47.512,23.68,0.152,23.68,1.0,0.25,1.0,125,133,134
2,0.5,ds_cnn,0.29600000000000004,0.01,LayerNode_12,512000,5223.562,1.97,1515.52,3658.56,47.512,23.68,0.152,23.68,1.0,0.25,1.0,125,133,134
2,0.5,ds_cnn,0.29600000000000004,0.014,LayerNode_0,320000,4639.883,1.231,947.2,3658.56,32.892,23.68,0.095,9.117,1.0,0.25,1.0,125,130,131
2,0.5,ds_cnn,0.29600000000000004,0.011,LayerNode_21,768,8.384,0.369,2.273,5.488,0.253,0.036,0.028,0.189,1.0,0.25,1.0,1,3,4
2,0.6,ds_cnn,0.29600000000000004,0.015,LayerNode_8,512000,7521.929,2.837,2182.349,5268.326,68.417,34.099,0.218,34.099,1.0,0.25,1.0,125,133,134
2,0.6,ds_cnn,0.29600000000000004,0.016,LayerNode_21,768,12.073,0.532,3.274,7.902,0.365,0.051,0.041,0.273,1.0,0.25,1.0,1,3,4
2,0.6,ds_cnn,0.29600000000000004,0.015,LayerNode_12,512000,7521.929,2.837,2182.349,5268.326,68.417,34.099,0.218,34.099,1.0,0.25,1.0,125,133,134
2,0.6,ds_cnn,0.29600000000000004,0.015,LayerNode_4,512000,7521.929,2.837,2182.349,5268.326,68.417,34.099,0.218,34.099,1.0,0.25,1.0,125,133,134
2,0.6,ds_cnn,0.29600000000000004,0.021,LayerNode_0,320000,6681.431,1.773,1363.968,5268.326,47.364,34.099,0.136,13.128,1.0,0.25,1.0,125,130,131
2,0.6,ds_cnn,0.29600000000000004,0.015,LayerNode_16,512000,7521.929,2.837,2182.349,5268.326,68.417,34.099,0.218,34.099,1.0,0.25,1.0,125,133,134
2,0.7,ds_cnn,0.29600000000000004,0.02,LayerNode_12,512000,10238.181,3.862,2970.419,7170.778,93.123,46.413,0.297,46.413,1.0,0.25,1.0,125,133,134
2,0.7,ds_cnn,0.29600000000000004,0.028,LayerNode_0,320000,9094.17,2.413,1856.512,7170.778,64.467,46.413,0.186,17.869,1.0,0.25,1.0,125,130,131
2,0.7,ds_cnn,0.29600000000000004,0.02,LayerNode_16,512000,10238.181,3.862,2970.419,7170.778,93.123,46.413,0.297,46.413,1.0,0.25,1.0,125,133,134
2,0.7,ds_cnn,0.29600000000000004,0.02,LayerNode_4,512000,10238.181,3.862,2970.419,7170.778,93.123,46.413,0.297,46.413,1.0,0.25,1.0,125,133,134
2,0.7,ds_cnn,0.29600000000000004,0.02,LayerNode_8,512000,10238.181,3.862,2970.419,7170.778,93.123,46.413,0.297,46.413,1.0,0.25,1.0,125,133,134
2,0.7,ds_cnn,0.29600000000000004,0.021,LayerNode_21,768,16.432,0.724,4.456,10.756,0.497,0.07,0.056,0.371,1.0,0.25,1.0,1,3,4
2,0.8,ds_cnn,0.29600000000000004,0.028,LayerNode_21,768,21.463,0.946,5.82,14.049,0.649,0.091,0.073,0.485,1.0,0.25,1.0,1,3,4
2,0.8,ds_cnn,0.29600000000000004,0.026,LayerNode_8,512000,13372.318,5.044,3879.731,9365.914,121.63,60.621,0.388,60.621,1.0,0.25,1.0,125,133,134
2,0.8,ds_cnn,0.29600000000000004,0.026,LayerNode_16,512000,13372.318,5.044,3879.731,9365.914,121.63,60.621,0.388,60.621,1.0,0.25,1.0,125,133,134
2,0.8,ds_cnn,0.29600000000000004,0.026,LayerNode_12,512000,13372.318,5.044,3879.731,9365.914,121.63,60.621,0.388,60.621,1.0,0.25,1.0,125,133,134
2,0.8,ds_cnn,0.29600000000000004,0.026,LayerNode_4,512000,13372.318,5.044,3879.731,9365.914,121.63,60.621,0.388,60.621,1.0,0.25,1.0,125,133,134
2,0.8,ds_cnn,0.29600000000000004,0.037,LayerNode_0,320000,11878.1,3.152,2424.832,9365.914,84.202,60.621,0.242,23.339,1.0,0.25,1.0,125,130,131
2,0.9,ds_cnn,0.29600000000000004,0.047,LayerNode_0,320000,15033.221,3.99,3068.928,11853.734,106.569,76.723,0.307,29.538,1.0,0.25,1.0,125,130,131
2,0.9,ds_cnn,0.29600000000000004,0.033,LayerNode_12,512000,16924.34,6.383,4910.285,11853.734,153.937,76.723,0.491,76.723,1.0,0.25,1.0,125,133,134
2,0.9,ds_cnn,0.29600000000000004,0.033,LayerNode_8,512000,16924.34,6.383,4910.285,11853.734,153.937,76.723,0.491,76.723,1.0,0.25,1.0,125,133,134
2,0.9,ds_cnn,0.29600000000000004,0.033,LayerNode_16,512000,16924.34,6.383,4910.285,11853.734,153.937,76.723,0.491,76.723,1.0,0.25,1.0,125,133,134
2,0.9,ds_cnn,0.29600000000000004,0.033,LayerNode_4,512000,16924.34,6.383,4910.285,11853.734,153.937,76.723,0.491,76.723,1.0,0.25,1.0,125,133,134
2,0.9,ds_cnn,0.29600000000000004,0.035,LayerNode_21,768,27.164,1.197,7.365,17.781,0.821,0.115,0.092,0.614,1.0,0.25,1.0,1,3,4
2,1.0,ds_cnn,0.29600000000000004,0.041,LayerNode_12,512000,20894.247,7.881,6062.08,14634.24,190.046,94.72,0.606,94.72,1.0,0.25,1.0,125,133,134
2,1.0,ds_cnn,0.29600000000000004,0.044,LayerNode_21,768,33.536,1.478,9.093,21.951,1.014,0.142,0.114,0.758,1.0,0.25,1.0,1,3,4
2,1.0,ds_cnn,0.29600000000000004,0.058,LayerNode_0,320000,18559.532,4.925,3788.8,14634.24,131.566,94.72,0.379,36.467,1.0,0.25,1.0,125,130,131
2,1.0,ds_cnn,0.29600000000000004,0.041,LayerNode_16,512000,20894.247,7.881,6062.08,14634.24,190.046,94.72,0.606,94.72,1.0,0.25,1.0,125,133,134
2,1.0,ds_cnn,0.29600000000000004,0.041,LayerNode_4,512000,20894.247,7.881,6062.08,14634.24,190.046,94.72,0.606,94.72,1.0,0.25,1.0,125,133,134
2,1.0,ds_cnn,0.29600000000000004,0.041,LayerNode_8,512000,20894.247,7.881,6062.08,14634.24,190.046,94.72,0.606,94.72,1.0,0.25,1.0,125,133,134
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_18,81920,876.539,39.404,242.483,585.37,9.283,4.736,0.758,3.789,1.0,0.25,1.0,51.0,59.0,60.0
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_12,16384,175.308,7.881,48.497,117.074,1.857,0.947,0.152,0.758,1.0,0.25,1.0,4,12,13
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_8,1024,11.298,0.493,3.031,7.317,0.457,0.059,0.019,0.379,1.0,0.25,1.0,2,3,4
2,0.5,deepae,0.29600000000000004,0.061,LayerNode_10,1024,62.494,0.493,3.031,58.537,0.433,0.379,0.019,0.036,1.0,0.25,1.0,2,3,4
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_0,81920,876.539,39.404,242.483,585.37,9.283,3.978,1.516,3.789,1.0,0.25,1.0,91.0,99.0,100.0
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_2,16384,175.308,7.881,48.497,117.074,1.857,0.947,0.152,0.758,1.0,0.25,1.0,4,12,13
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_6,16384,175.308,7.881,48.497,117.074,1.857,0.947,0.152,0.758,1.0,0.25,1.0,4,12,13
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_4,16384,175.308,7.881,48.497,117.074,1.857,0.947,0.152,0.758,1.0,0.25,1.0,4,12,13
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_14,16384,175.308,7.881,48.497,117.074,1.857,0.947,0.152,0.758,1.0,0.25,1.0,4,12,13
2,0.5,deepae,0.29600000000000004,0.011,LayerNode_16,16384,175.308,7.881,48.497,117.074,1.857,0.947,0.152,0.758,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.016,LayerNode_8,1024,16.269,0.709,4.365,10.537,0.658,0.085,0.027,0.546,1.0,0.25,1.0,2,3,4
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_2,16384,252.443,11.348,69.835,168.586,2.673,1.364,0.218,1.091,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_14,16384,252.443,11.348,69.835,168.586,2.673,1.364,0.218,1.091,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_6,16384,252.443,11.348,69.835,168.586,2.673,1.364,0.218,1.091,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_12,16384,252.443,11.348,69.835,168.586,2.673,1.364,0.218,1.091,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_4,16384,252.443,11.348,69.835,168.586,2.673,1.364,0.218,1.091,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_0,81920,1262.216,56.741,349.176,842.932,13.367,5.729,2.182,5.456,1.0,0.25,1.0,91.0,99.0,100.0
2,0.6,deepae,0.29600000000000004,0.088,LayerNode_10,1024,89.991,0.709,4.365,84.293,0.624,0.546,0.027,0.051,1.0,0.25,1.0,2,3,4
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_16,16384,252.443,11.348,69.835,168.586,2.673,1.364,0.218,1.091,1.0,0.25,1.0,4,12,13
2,0.6,deepae,0.29600000000000004,0.015,LayerNode_18,81920,1262.216,56.741,349.176,842.932,13.367,6.82,1.091,5.456,1.0,0.25,1.0,51.0,59.0,60.0
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_4,16384,343.603,15.446,95.053,229.465,3.639,1.857,0.297,1.485,1.0,0.25,1.0,4,12,13
2,0.7,deepae,0.29600000000000004,0.022,LayerNode_8,1024,22.144,0.965,5.941,14.342,0.896,0.116,0.037,0.743,1.0,0.25,1.0,2,3,4
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_16,16384,343.603,15.446,95.053,229.465,3.639,1.857,0.297,1.485,1.0,0.25,1.0,4,12,13
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_18,81920,1718.016,77.231,475.267,1147.324,18.194,9.283,1.485,7.426,1.0,0.25,1.0,51.0,59.0,60.0
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_2,16384,343.603,15.446,95.053,229.465,3.639,1.857,0.297,1.485,1.0,0.25,1.0,4,12,13
2,0.7,deepae,0.29600000000000004,0.12,LayerNode_10,1024,122.488,0.965,5.941,114.732,0.849,0.743,0.037,0.07,1.0,0.25,1.0,2,3,4
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_6,16384,343.603,15.446,95.053,229.465,3.639,1.857,0.297,1.485,1.0,0.25,1.0,4,12,13
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_12,16384,343.603,15.446,95.053,229.465,3.639,1.857,0.297,1.485,1.0,0.25,1.0,4,12,13
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_0,81920,1718.016,77.231,475.267,1147.324,18.194,7.797,2.97,7.426,1.0,0.25,1.0,91.0,99.0,100.0
